id,clave,institucion,tipo_cliente,promotor,modo,monto_solicitado,letra_solicitada,plazo_solicitado,itbms_fuera,interes_compuesto,ESPERADO_cuotas,ESPERADO_letra_quincenal,ESPERADO_suma_recibir,ESPERADO_itbms,ESPERADO_intereses,ESPERADO_comision_admin,ESPERADO_comision_promotor,ESPERADO_servicio_descuento,ESPERADO_timbres,ESPERADO_notaria,ESPERADO_feci,ESPERADO_obligacion_neta,ESPERADO_total_pagar,ESPERADO_tir_ref
821,G11,Contraloria General,7,Baja,monto,1000,,24,0,0,24,40.1,1000,17.81,529.26,254.45,38.49,57.74,2,25,0,1017.81,1924.75,0.398083
822,G11,Contraloria General,7,Baja,monto,1000,,60,0,0,60,23.19,1000,17.81,1343.5,254.45,55.65,83.48,2.8,25,0,1017.81,2782.69,0.343774
823,G11,Contraloria General,7,Baja,monto,5000,,24,0,0,24,200.71,5000,89.06,2646.31,1272.27,192.68,289.03,9.7,25,110.26,5089.06,9634.31,0.415649
824,G11,Contraloria General,7,Baja,monto,5000,,60,0,0,60,117.53,5000,89.06,6717.55,1272.27,282.06,423.09,14.2,25,279.9,5089.06,14103.13,0.359167
825,G11,Contraloria General,7,Baja,monto,12000,,24,0,0,24,480.94,12000,213.74,6351.14,3053.44,461.71,692.56,23.1,25,264.63,12213.74,23085.32,0.416756
826,G11,Contraloria General,7,Baja,monto,12000,,60,0,0,60,281.75,12000,213.74,16122.13,3053.44,676.21,1014.31,33.9,25,671.76,12213.74,33810.49,0.359978
827,G11,Contraloria General,7,Baja,letra,,100,24,0,0,24,100,2514.64,44.79,1330.9,639.86,96,144,4.8,25.01,0,2559.43,4800,0.403438
828,G11,Contraloria General,7,Baja,letra,,100,60,0,0,60,100,4344.03,77.37,5836.24,1105.35,240,360,12,25.01,0,4421.4,12000,0.349022
829,G11,Contraloria General,7,Baja,letra,,300,24,0,0,24,300,7480.12,133.23,3958.94,1903.34,288,432,14.4,25.01,164.96,7613.35,14400,0.416294
830,G11,Contraloria General,7,Baja,letra,,300,60,0,0,60,300,12777.74,227.59,17167.03,3251.33,720,1080,36,25.02,715.29,13005.33,36000,0.360023
831,G11,Contraloria General,7,Referido $100,monto,1000,,24,0,0,24,43.5,1000,17.81,529.26,254.45,200,59.64,2,25,0,1017.81,2088.16,0.35018
832,G11,Contraloria General,7,Referido $100,monto,1000,,60,0,0,60,24.4,1000,17.81,1343.5,254.45,200,84.85,2.9,25,0,1017.81,2928.51,0.310185
833,G11,Contraloria General,7,Referido $100,monto,5000,,24,0,0,24,200.81,5000,89.06,2646.31,1272.27,200,286.16,9.6,25,110.26,5089.06,9638.66,0.415386
834,G11,Contraloria General,7,Referido $100,monto,5000,,60,0,0,60,116.79,5000,89.06,6717.55,1272.27,200,417.45,14,25,279.9,5089.06,14015.23,0.363956
835,G11,Contraloria General,7,Referido $100,monto,12000,,24,0,0,24,475.25,12000,213.74,6351.14,3053.44,200,681.36,22.8,25,264.63,12213.74,22812.11,0.425011
836,G11,Contraloria General,7,Referido $100,monto,12000,,60,0,0,60,277.63,12000,213.74,16122.13,3053.44,200,996.47,33.3,25,671.76,12213.74,33315.84,0.371567
837,G11,Contraloria General,7,Referido $100,letra,,100,24,0,0,24,100,2512.42,44.75,1329.72,639.29,200,144,4.8,-74.98,0,2557.17,4800,0.402858
838,G11,Contraloria General,7,Referido $100,letra,,100,60,0,0,60,100,4397.55,78.33,5908.16,1118.97,200,360,12.1,-75.11,0,4475.88,12000,0.358134
839,G11,Contraloria General,7,Referido $100,letra,,300,24,0,0,24,300,7583.22,135.07,4013.51,1929.57,200,432,14.4,-75,167.23,7718.29,14400,0.425786
840,G11,Contraloria General,7,Referido $100,letra,,300,60,0,0,60,300,13009.8,231.73,17478.81,3310.38,200,1080,36,-75,728.28,13241.53,36000,0.374257
841,G12,Contraloria General,1,Completo,monto,1000,,24,0,0,24,48.12,1000,36.83,539.15,526.12,110.86,69.29,2.4,25,0,1036.83,2309.65,0.49093
842,G12,Contraloria General,1,Completo,monto,1000,,60,0,0,60,26.75,1000,36.83,1368.61,526.12,154.09,96.3,3.3,25,0,1036.83,3210.25,0.364142
843,G12,Contraloria General,1,Completo,monto,5000,,24,0,0,24,240.86,5000,184.14,2695.75,2630.59,554.93,346.83,11.6,25,112.32,5184.14,11561.16,0.508413
844,G12,Contraloria General,1,Completo,monto,5000,,60,0,0,60,135.43,5000,184.14,6843.06,2630.59,780.09,487.55,16.3,25,285.13,5184.14,16251.86,0.378045
845,G12,Contraloria General,1,Completo,monto,12000,,24,0,0,24,577.27,12000,441.94,6469.8,6313.41,1330.02,831.26,27.8,25,269.58,12441.94,27708.81,0.509658
846,G12,Contraloria General,1,Completo,monto,12000,,60,0,0,60,324.72,12000,441.94,16423.36,6313.41,1870.39,1168.99,39,25,684.31,12441.94,38966.4,0.378866
847,G12,Contraloria General,1,Completo,letra,,100,24,0,0,24,100,2091.15,77.01,1127.44,1100.19,230.4,144,4.8,25.01,0,2168.16,4800,0.496277
848,G12,Contraloria General,1,Completo,letra,,100,60,0,0,60,100,3761.48,138.53,5148.01,1978.98,576,360,12,25,0,3900.01,12000,0.369121
849,G12,Contraloria General,1,Completo,letra,,300,24,0,0,24,300,6230.65,229.46,3359.25,3278.05,691.2,432,14.4,25.02,139.97,6460.11,14400,0.508826
850,G12,Contraloria General,1,Completo,letra,,300,60,0,0,60,300,11085.85,408.27,15172.23,5832.46,1728,1080,36,25.01,632.18,11494.12,36000,0.378819
851,G12,Contraloria General,1,Baja,monto,1000,,24,0,0,24,43.4,1000,27.33,534.21,390.39,41.66,62.5,2.1,25,0,1027.33,2083.19,0.459227
852,G12,Contraloria General,1,Baja,monto,1000,,60,0,0,60,24.58,1000,27.33,1356.07,390.39,58.98,88.48,3,25,0,1027.33,2949.25,0.366849
853,G12,Contraloria General,1,Baja,monto,5000,,24,0,0,24,217.25,5000,136.63,2671.04,1951.92,208.55,312.83,10.5,25,111.29,5136.63,10427.76,0.477532
854,G12,Contraloria General,1,Baja,monto,5000,,60,0,0,60,124.49,5000,136.63,6780.35,1951.92,298.77,448.15,15,25,282.51,5136.63,14938.33,0.382238
855,G12,Contraloria General,1,Baja,monto,12000,,24,0,0,24,520.62,12000,327.92,6410.51,4684.61,499.79,749.69,25,25,267.1,12327.92,24989.62,0.478747
856,G12,Contraloria General,1,Baja,monto,12000,,60,0,0,60,298.45,12000,327.92,16272.85,4684.61,716.3,1074.45,35.9,25,678.04,12327.92,35815.07,0.383077
857,G12,Contraloria General,1,Baja,letra,,100,24,0,0,24,100,2320.89,63.42,1239.84,906.04,96,144,4.8,25.01,0,2384.31,4800,0.464948
858,G12,Contraloria General,1,Baja,letra,,100,60,0,0,60,100,4096.57,111.95,5555.24,1599.24,240,360,12,25,0,4208.52,12000,0.372214
859,G12,Contraloria General,1,Baja,letra,,300,24,0,0,24,300,6909.5,188.82,3691.12,2697.36,288,432,14.4,25,153.8,7098.32,14400,0.478096
860,G12,Contraloria General,1,Baja,letra,,300,60,0,0,60,300,12062.03,329.62,16356.97,4708.83,720,1080,36,25.01,681.54,12391.65,36000,0.383099
861,G12,Contraloria General,1,Referido $100,monto,1000,,24,0,0,24,46.74,1000,27.33,534.21,390.39,200,64.3,2.2,25,0,1027.33,2243.43,0.405965
862,G12,Contraloria General,1,Referido $100,monto,1000,,60,0,0,60,25.76,1000,27.33,1356.07,390.39,200,89.75,3,25,0,1027.33,3091.54,0.332356
863,G12,Contraloria General,1,Referido $100,monto,5000,,24,0,0,24,216.99,5000,136.63,2671.04,1951.92,200,309.47,10.4,25,111.29,5136.63,10415.75,0.478446
864,G12,Contraloria General,1,Referido $100,monto,5000,,60,0,0,60,123.61,5000,136.63,6780.35,1951.92,200,441.99,14.8,25,282.51,5136.63,14833.2,0.388266
865,G12,Contraloria General,1,Referido $100,monto,12000,,24,0,0,24,514.11,12000,327.92,6410.51,4684.61,200,737.31,24.6,25,267.1,12327.92,24677.05,0.489415
866,G12,Contraloria General,1,Referido $100,monto,12000,,60,0,0,60,293.99,12000,327.92,16272.85,4684.61,200,1055.37,35.2,25,678.04,12327.92,35278.99,0.396245
867,G12,Contraloria General,1,Referido $100,letra,,100,24,0,0,24,100,2318.84,63.37,1238.74,905.24,200,144,4.8,-74.99,0,2382.21,4800,0.464241
868,G12,Contraloria General,1,Referido $100,letra,,100,60,0,0,60,100,4147.04,113.33,5623.68,1618.94,200,360,12,-74.99,0,4260.37,12000,0.38234
869,G12,Contraloria General,1,Referido $100,letra,,300,24,0,0,24,300,7004.73,191.42,3741.99,2734.54,200,432,14.4,-75,155.92,7196.15,14400,0.489686
870,G12,Contraloria General,1,Referido $100,letra,,300,60,0,0,60,300,12281.09,335.6,16654.03,4794.34,200,1080,36,-74.98,693.92,12616.69,36000,0.398884
871,G12,Contraloria General,2,Completo,monto,1000,,24,0,0,24,41.32,1000,17.81,529.26,254.45,95.19,59.5,2,25,0,1017.81,1983.21,0.37958
872,G12,Contraloria General,2,Completo,monto,1000,,60,0,0,60,23.89,1000,17.81,1343.5,254.45,137.63,86.02,2.9,25,0,1017.81,2867.31,0.323371
873,G12,Contraloria General,2,Completo,monto,5000,,24,0,0,24,206.82,5000,89.06,2646.31,1272.27,476.5,297.81,10,25,110.26,5089.06,9927.21,0.395973
874,G12,Contraloria General,2,Completo,monto,5000,,60,0,0,60,121.1,5000,89.06,6717.55,1272.27,697.53,435.95,14.6,25,279.9,5089.06,14531.86,0.337421
875,G12,Contraloria General,2,Completo,monto,12000,,24,0,0,24,495.57,12000,213.74,6351.14,3053.44,1141.78,713.61,23.8,25,264.63,12213.74,23787.14,0.396989
876,G12,Contraloria General,2,Completo,monto,12000,,60,0,0,60,290.32,12000,213.74,16122.13,3053.44,1672.24,1045.15,34.9,25,671.76,12213.74,34838.36,0.338172
877,G12,Contraloria General,2,Completo,letra,,100,24,0,0,24,100,2440.04,43.46,1291.42,620.88,230.4,144,4.8,25,0,2483.5,4800,0.384426
878,G12,Contraloria General,2,Completo,letra,,100,60,0,0,60,100,4215.57,75.09,5663.67,1072.67,576,360,12,25,0,4290.66,12000,0.328203
879,G12,Contraloria General,2,Completo,letra,,300,24,0,0,24,300,7259.02,129.3,3841.92,1847.08,691.2,432,14.5,24.9,160.08,7388.32,14400,0.396505
880,G12,Contraloria General,2,Completo,letra,,300,60,0,0,60,300,12400.46,220.87,16660.15,3155.33,1728,1080,36,25.02,694.17,12621.33,36000,0.33819
881,G12,Contraloria General,2,Baja,monto,1000,,24,0,0,24,40.1,1000,17.81,529.26,254.45,38.49,57.74,2,25,0,1017.81,1924.75,0.398083
882,G12,Contraloria General,2,Baja,monto,1000,,60,0,0,60,23.19,1000,17.81,1343.5,254.45,55.65,83.48,2.8,25,0,1017.81,2782.69,0.343774
883,G12,Contraloria General,2,Baja,monto,5000,,24,0,0,24,200.71,5000,89.06,2646.31,1272.27,192.68,289.03,9.7,25,110.26,5089.06,9634.31,0.415649
884,G12,Contraloria General,2,Baja,monto,5000,,60,0,0,60,117.53,5000,89.06,6717.55,1272.27,282.06,423.09,14.2,25,279.9,5089.06,14103.13,0.359167
885,G12,Contraloria General,2,Baja,monto,12000,,24,0,0,24,480.94,12000,213.74,6351.14,3053.44,461.71,692.56,23.1,25,264.63,12213.74,23085.32,0.416756
886,G12,Contraloria General,2,Baja,monto,12000,,60,0,0,60,281.75,12000,213.74,16122.13,3053.44,676.21,1014.31,33.9,25,671.76,12213.74,33810.49,0.359978
887,G12,Contraloria General,2,Baja,letra,,100,24,0,0,24,100,2514.64,44.79,1330.9,639.86,96,144,4.8,25.01,0,2559.43,4800,0.403438
888,G12,Contraloria General,2,Baja,letra,,100,60,0,0,60,100,4344.03,77.37,5836.24,1105.35,240,360,12,25.01,0,4421.4,12000,0.349022
889,G12,Contraloria General,2,Baja,letra,,300,24,0,0,24,300,7480.12,133.23,3958.94,1903.34,288,432,14.4,25.01,164.96,7613.35,14400,0.416294
890,G12,Contraloria General,2,Baja,letra,,300,60,0,0,60,300,12777.74,227.59,17167.03,3251.33,720,1080,36,25.02,715.29,13005.33,36000,0.360023
891,G12,Contraloria General,2,Referido $100,monto,1000,,24,0,0,24,43.5,1000,17.81,529.26,254.45,200,59.64,2,25,0,1017.81,2088.16,0.35018
892,G12,Contraloria General,2,Referido $100,monto,1000,,60,0,0,60,24.4,1000,17.81,1343.5,254.45,200,84.85,2.9,25,0,1017.81,2928.51,0.310185
893,G12,Contraloria General,2,Referido $100,monto,5000,,24,0,0,24,200.81,5000,89.06,2646.31,1272.27,200,286.16,9.6,25,110.26,5089.06,9638.66,0.415386
894,G12,Contraloria General,2,Referido $100,monto,5000,,60,0,0,60,116.79,5000,89.06,6717.55,1272.27,200,417.45,14,25,279.9,5089.06,14015.23,0.363956
895,G12,Contraloria General,2,Referido $100,monto,12000,,24,0,0,24,475.25,12000,213.74,6351.14,3053.44,200,681.36,22.8,25,264.63,12213.74,22812.11,0.425011
896,G12,Contraloria General,2,Referido $100,monto,12000,,60,0,0,60,277.63,12000,213.74,16122.13,3053.44,200,996.47,33.3,25,671.76,12213.74,33315.84,0.371567
897,G12,Contraloria General,2,Referido $100,letra,,100,24,0,0,24,100,2512.42,44.75,1329.72,639.29,200,144,4.8,-74.98,0,2557.17,4800,0.402858
898,G12,Contraloria General,2,Referido $100,letra,,100,60,0,0,60,100,4397.55,78.33,5908.16,1118.97,200,360,12.1,-75.11,0,4475.88,12000,0.358134
899,G12,Contraloria General,2,Referido $100,letra,,300,24,0,0,24,300,7583.22,135.07,4013.51,1929.57,200,432,14.4,-75,167.23,7718.29,14400,0.425786
900,G12,Contraloria General,2,Referido $100,letra,,300,60,0,0,60,300,13009.8,231.73,17478.81,3310.38,200,1080,36,-75,728.28,13241.53,36000,0.374257
901,G12,Contraloria General,3,Completo,monto,1000,,24,0,0,24,41.32,1000,17.81,529.26,254.45,95.19,59.5,2,25,0,1017.81,1983.21,0.37958
902,G12,Contraloria General,3,Completo,monto,1000,,60,0,0,60,23.89,1000,17.81,1343.5,254.45,137.63,86.02,2.9,25,0,1017.81,2867.31,0.323371
903,G12,Contraloria General,3,Completo,monto,5000,,24,0,0,24,206.82,5000,89.06,2646.31,1272.27,476.5,297.81,10,25,110.26,5089.06,9927.21,0.395973
904,G12,Contraloria General,3,Completo,monto,5000,,60,0,0,60,121.1,5000,89.06,6717.55,1272.27,697.53,435.95,14.6,25,279.9,5089.06,14531.86,0.337421
905,G12,Contraloria General,3,Completo,monto,12000,,24,0,0,24,495.57,12000,213.74,6351.14,3053.44,1141.78,713.61,23.8,25,264.63,12213.74,23787.14,0.396989
906,G12,Contraloria General,3,Completo,monto,12000,,60,0,0,60,290.32,12000,213.74,16122.13,3053.44,1672.24,1045.15,34.9,25,671.76,12213.74,34838.36,0.338172
907,G12,Contraloria General,3,Completo,letra,,100,24,0,0,24,100,2440.04,43.46,1291.42,620.88,230.4,144,4.8,25,0,2483.5,4800,0.384426
908,G12,Contraloria General,3,Completo,letra,,100,60,0,0,60,100,4215.57,75.09,5663.67,1072.67,576,360,12,25,0,4290.66,12000,0.328203
909,G12,Contraloria General,3,Completo,letra,,300,24,0,0,24,300,7259.02,129.3,3841.92,1847.08,691.2,432,14.5,24.9,160.08,7388.32,14400,0.396505
910,G12,Contraloria General,3,Completo,letra,,300,60,0,0,60,300,12400.46,220.87,16660.15,3155.33,1728,1080,36,25.02,694.17,12621.33,36000,0.33819
911,G12,Contraloria General,3,Baja,monto,1000,,24,0,0,24,40.1,1000,17.81,529.26,254.45,38.49,57.74,2,25,0,1017.81,1924.75,0.398083
912,G12,Contraloria General,3,Baja,monto,1000,,60,0,0,60,23.19,1000,17.81,1343.5,254.45,55.65,83.48,2.8,25,0,1017.81,2782.69,0.343774
913,G12,Contraloria General,3,Baja,monto,5000,,24,0,0,24,200.71,5000,89.06,2646.31,1272.27,192.68,289.03,9.7,25,110.26,5089.06,9634.31,0.415649
914,G12,Contraloria General,3,Baja,monto,5000,,60,0,0,60,117.53,5000,89.06,6717.55,1272.27,282.06,423.09,14.2,25,279.9,5089.06,14103.13,0.359167
915,G12,Contraloria General,3,Baja,monto,12000,,24,0,0,24,480.94,12000,213.74,6351.14,3053.44,461.71,692.56,23.1,25,264.63,12213.74,23085.32,0.416756
916,G12,Contraloria General,3,Baja,monto,12000,,60,0,0,60,281.75,12000,213.74,16122.13,3053.44,676.21,1014.31,33.9,25,671.76,12213.74,33810.49,0.359978
917,G12,Contraloria General,3,Baja,letra,,100,24,0,0,24,100,2514.64,44.79,1330.9,639.86,96,144,4.8,25.01,0,2559.43,4800,0.403438
918,G12,Contraloria General,3,Baja,letra,,100,60,0,0,60,100,4344.03,77.37,5836.24,1105.35,240,360,12,25.01,0,4421.4,12000,0.349022
919,G12,Contraloria General,3,Baja,letra,,300,24,0,0,24,300,7480.12,133.23,3958.94,1903.34,288,432,14.4,25.01,164.96,7613.35,14400,0.416294
920,G12,Contraloria General,3,Baja,letra,,300,60,0,0,60,300,12777.74,227.59,17167.03,3251.33,720,1080,36,25.02,715.29,13005.33,36000,0.360023
921,G12,Contraloria General,3,Referido $100,monto,1000,,24,0,0,24,43.5,1000,17.81,529.26,254.45,200,59.64,2,25,0,1017.81,2088.16,0.35018
922,G12,Contraloria General,3,Referido $100,monto,1000,,60,0,0,60,24.4,1000,17.81,1343.5,254.45,200,84.85,2.9,25,0,1017.81,2928.51,0.310185
923,G12,Contraloria General,3,Referido $100,monto,5000,,24,0,0,24,200.81,5000,89.06,2646.31,1272.27,200,286.16,9.6,25,110.26,5089.06,9638.66,0.415386
924,G12,Contraloria General,3,Referido $100,monto,5000,,60,0,0,60,116.79,5000,89.06,6717.55,1272.27,200,417.45,14,25,279.9,5089.06,14015.23,0.363956
925,G12,Contraloria General,3,Referido $100,monto,12000,,24,0,0,24,475.25,12000,213.74,6351.14,3053.44,200,681.36,22.8,25,264.63,12213.74,22812.11,0.425011
926,G12,Contraloria General,3,Referido $100,monto,12000,,60,0,0,60,277.63,12000,213.74,16122.13,3053.44,200,996.47,33.3,25,671.76,12213.74,33315.84,0.371567
927,G12,Contraloria General,3,Referido $100,letra,,100,24,0,0,24,100,2512.42,44.75,1329.72,639.29,200,144,4.8,-74.98,0,2557.17,4800,0.402858
928,G12,Contraloria General,3,Referido $100,letra,,100,60,0,0,60,100,4397.55,78.33,5908.16,1118.97,200,360,12.1,-75.11,0,4475.88,12000,0.358134
929,G12,Contraloria General,3,Referido $100,letra,,300,24,0,0,24,300,7583.22,135.07,4013.51,1929.57,200,432,14.4,-75,167.23,7718.29,14400,0.425786
930,G12,Contraloria General,3,Referido $100,letra,,300,60,0,0,60,300,13009.8,231.73,17478.81,3310.38,200,1080,36,-75,728.28,13241.53,36000,0.374257
931,G12,Contraloria General,4,Completo,monto,1000,,24,0,0,24,40.79,1000,17.81,529.26,254.45,70.48,58.73,2,25,0,1017.81,1957.73,0.387465
932,G12,Contraloria General,4,Completo,monto,1000,,60,0,0,48,26.3,1000,17.81,1058.52,254.45,90.9,75.75,2.6,25,0,1017.81,2525.03,0.345182
933,G12,Contraloria General,4,Completo,monto,5000,,24,0,0,24,204.16,5000,89.06,2646.31,1272.27,352.78,293.98,9.8,25,110.26,5089.06,9799.46,0.40434
934,G12,Contraloria General,4,Completo,monto,5000,,60,0,0,60,119.54,5000,89.06,6717.55,1272.27,516.42,430.35,14.4,25,279.9,5089.06,14344.95,0.346538
935,G12,Contraloria General,4,Completo,monto,12000,,24,0,0,24,489.19,12000,213.74,6351.14,3053.44,845.32,704.44,23.5,25,264.63,12213.74,23481.21,0.405362
936,G12,Contraloria General,4,Completo,monto,12000,,60,0,0,60,286.58,12000,213.74,16122.13,3053.44,1238.05,1031.71,34.4,25,671.76,12213.74,34390.23,0.347323
937,G12,Contraloria General,4,Completo,letra,,100,24,0,0,24,100,2472.01,44.03,1308.34,629.01,172.8,144,4.8,25.01,0,2516.04,4800,0.392486
938,G12,Contraloria General,4,Completo,letra,,100,60,0,0,48,100,3832.09,68.26,4056.36,975.09,345.6,288,9.6,25,0,3900.35,9600,0.350414
939,G12,Contraloria General,4,Completo,letra,,300,24,0,0,24,300,7353.78,130.98,3892.07,1871.19,518.4,432,14.4,25.01,162.17,7484.76,14400,0.404892
940,G12,Contraloria General,4,Completo,letra,,300,60,0,0,48,300,11303.83,201.34,11965.37,2876.29,1036.8,864,28.8,25.01,498.56,11505.17,28800,0.361372
941,G12,Contraloria General,4,Baja,monto,1000,,24,0,0,24,39.68,1000,17.81,529.26,254.45,19.05,57.14,2,25,0,1017.81,1904.71,0.404811
942,G12,Contraloria General,4,Baja,monto,1000,,60,0,0,48,25.59,1000,17.81,1058.52,254.45,24.56,73.69,2.5,25,0,1017.81,2456.53,0.3638
943,G12,Contraloria General,4,Baja,monto,5000,,24,0,0,24,198.62,5000,89.06,2646.31,1272.27,95.34,286.01,9.6,25,110.26,5089.06,9533.85,0.422889
944,G12,Contraloria General,4,Baja,monto,5000,,60,0,0,60,116.3,5000,89.06,6717.55,1272.27,139.56,418.68,14,25,279.9,5089.06,13956.02,0.367298
945,G12,Contraloria General,4,Baja,monto,12000,,24,0,0,24,475.93,12000,213.74,6351.14,3053.44,228.45,685.34,22.9,25,264.63,12213.74,22844.64,0.424016
946,G12,Contraloria General,4,Baja,monto,12000,,60,0,0,60,278.82,12000,213.74,16122.13,3053.44,334.58,1003.74,33.5,25,671.76,12213.74,33457.89,0.368173
947,G12,Contraloria General,4,Baja,letra,,100,24,0,0,24,100,2541.29,45.26,1345,646.64,48,144,4.8,25.01,0,2586.55,4800,0.410403
948,G12,Contraloria General,4,Baja,letra,,100,60,0,0,48,100,3939.18,70.16,4169.71,1002.33,96,288,9.6,25.02,0,4009.34,9600,0.369427
949,G12,Contraloria General,4,Baja,letra,,300,24,0,0,24,300,7559.09,134.64,4000.73,1923.43,144,432,14.4,25.01,166.7,7693.73,14400,0.423548
950,G12,Contraloria General,4,Baja,letra,,300,60,0,0,48,300,11619.13,206.96,12299.13,2956.52,288,864,28.8,25,512.46,11826.09,28800,0.381294
951,G12,Contraloria General,4,Referido $100,monto,1000,,24,0,0,24,43.5,1000,17.81,529.26,254.45,200,59.64,2,25,0,1017.81,2088.16,0.35018
952,G12,Contraloria General,4,Referido $100,monto,1000,,60,0,0,48,27.44,1000,17.81,1058.52,254.45,200,76.03,2.6,25,0,1017.81,2634.41,0.319321
953,G12,Contraloria General,4,Referido $100,monto,5000,,24,0,0,24,200.81,5000,89.06,2646.31,1272.27,200,286.16,9.6,25,110.26,5089.06,9638.66,0.415386
954,G12,Contraloria General,4,Referido $100,monto,5000,,60,0,0,60,116.79,5000,89.06,6717.55,1272.27,200,417.45,14,25,279.9,5089.06,14015.23,0.363956
955,G12,Contraloria General,4,Referido $100,monto,12000,,24,0,0,24,475.25,12000,213.74,6351.14,3053.44,200,681.36,22.8,25,264.63,12213.74,22812.11,0.425011
956,G12,Contraloria General,4,Referido $100,monto,12000,,60,0,0,60,277.63,12000,213.74,16122.13,3053.44,200,996.47,33.3,25,671.76,12213.74,33315.84,0.371567
957,G12,Contraloria General,4,Referido $100,letra,,100,24,0,0,24,100,2512.42,44.75,1329.72,639.29,200,144,4.8,-74.98,0,2557.17,4800,0.402858
958,G12,Contraloria General,4,Referido $100,letra,,100,60,0,0,48,100,3937.47,70.13,4167.9,1001.9,200,288,9.6,-75,0,4007.6,9600,0.369116
959,G12,Contraloria General,4,Referido $100,letra,,300,24,0,0,24,300,7583.22,135.07,4013.51,1929.57,200,432,14.4,-75,167.23,7718.29,14400,0.425786
960,G12,Contraloria General,4,Referido $100,letra,,300,60,0,0,48,300,11698.29,208.37,12382.92,2976.67,200,864,28.9,-75.11,515.96,11906.66,28800,0.386475
961,G12,Contraloria General,5,Completo,monto,1000,,24,0,0,24,40.79,1000,17.81,529.26,254.45,70.48,58.73,2,25,0,1017.81,1957.73,0.387465
962,G12,Contraloria General,5,Completo,monto,1000,,60,0,0,36,31.13,1000,17.81,793.89,254.45,80.69,67.24,2.3,25,0,1017.81,2241.38,0.3646
963,G12,Contraloria General,5,Completo,monto,5000,,24,0,0,24,204.16,5000,89.06,2646.31,1272.27,352.78,293.98,9.8,25,110.26,5089.06,9799.46,0.40434
964,G12,Contraloria General,5,Completo,monto,5000,,60,0,0,60,119.54,5000,89.06,6717.55,1272.27,516.42,430.35,14.4,25,279.9,5089.06,14344.95,0.346538
965,G12,Contraloria General,5,Completo,monto,12000,,24,0,0,24,489.19,12000,213.74,6351.14,3053.44,845.32,704.44,23.5,25,264.63,12213.74,23481.21,0.405362
966,G12,Contraloria General,5,Completo,monto,12000,,60,0,0,60,286.58,12000,213.74,16122.13,3053.44,1238.05,1031.71,34.4,25,671.76,12213.74,34390.23,0.347323
967,G12,Contraloria General,5,Completo,letra,,100,24,0,0,24,100,2472.01,44.03,1308.34,629.01,172.8,144,4.8,25.01,0,2516.04,4800,0.392486
968,G12,Contraloria General,5,Completo,letra,,100,60,0,0,36,100,3239.15,57.69,2571.53,824.21,259.2,216,7.2,25.02,0,3296.84,7200,0.369929
969,G12,Contraloria General,5,Completo,letra,,300,24,0,0,24,300,7353.78,130.98,3892.07,1871.19,518.4,432,14.4,25.01,162.17,7484.76,14400,0.404892
970,G12,Contraloria General,5,Completo,letra,,300,60,0,0,36,300,9588.15,170.78,7611.96,2439.73,777.6,648,21.6,25.01,317.17,9758.93,21600,0.381614
971,G12,Contraloria General,5,Baja,monto,1000,,24,0,0,24,39.68,1000,17.81,529.26,254.45,19.05,57.14,2,25,0,1017.81,1904.71,0.404811
972,G12,Contraloria General,5,Baja,monto,1000,,60,0,0,36,30.29,1000,17.81,793.89,254.45,21.81,65.42,2.2,25,0,1017.81,2180.58,0.382734
973,G12,Contraloria General,5,Baja,monto,5000,,24,0,0,24,198.62,5000,89.06,2646.31,1272.27,95.34,286.01,9.6,25,110.26,5089.06,9533.85,0.422889
974,G12,Contraloria General,5,Baja,monto,5000,,60,0,0,60,116.3,5000,89.06,6717.55,1272.27,139.56,418.68,14,25,279.9,5089.06,13956.02,0.367298
975,G12,Contraloria General,5,Baja,monto,12000,,24,0,0,24,475.93,12000,213.74,6351.14,3053.44,228.45,685.34,22.9,25,264.63,12213.74,22844.64,0.424016
976,G12,Contraloria General,5,Baja,monto,12000,,60,0,0,60,278.82,12000,213.74,16122.13,3053.44,334.58,1003.74,33.5,25,671.76,12213.74,33457.89,0.368173
977,G12,Contraloria General,5,Baja,letra,,100,24,0,0,24,100,2541.29,45.26,1345,646.64,48,144,4.8,25.01,0,2586.55,4800,0.410403
978,G12,Contraloria General,5,Baja,letra,,100,60,0,0,36,100,3329.76,59.31,2643.47,847.27,72,216,7.3,24.89,0,3389.07,7200,0.388413
979,G12,Contraloria General,5,Baja,letra,,300,24,0,0,24,300,7559.09,134.64,4000.73,1923.43,144,432,14.4,25.01,166.7,7693.73,14400,0.423548
980,G12,Contraloria General,5,Baja,letra,,300,60,0,0,36,300,9855.68,175.55,7824.35,2507.81,216,648,21.7,24.9,326.01,10031.23,21600,0.400928
981,G12,Contraloria General,5,Referido $100,monto,1000,,24,0,0,24,43.5,1000,17.81,529.26,254.45,200,59.64,2,25,0,1017.81,2088.16,0.35018
982,G12,Contraloria General,5,Referido $100,monto,1000,,60,0,0,36,32.79,1000,17.81,793.89,254.45,200,67.84,2.3,25,0,1017.81,2361.29,0.333568
983,G12,Contraloria General,5,Referido $100,monto,5000,,24,0,0,24,200.81,5000,89.06,2646.31,1272.27,200,286.16,9.6,25,110.26,5089.06,9638.66,0.415386
984,G12,Contraloria General,5,Referido $100,monto,5000,,60,0,0,60,116.79,5000,89.06,6717.55,1272.27,200,417.45,14,25,279.9,5089.06,14015.23,0.363956
